smiles,NP-KV_value,NP-KV,P-KV_value,P-KV,NP-VAN_value,NP-VAN,P-VAN_value,P-VAN,group,stratify_group
OC1=Nc2ccc(Cl)cc2C(C2=CCCCC2)=NC1,2520.0,1.0,,0.0,,0.0,,0.0,Imine,Imine
CCCCCOC(=O)CCCCCCCCC(=O)Oc1cccc(Cl)c1,,0.0,,0.0,2851.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)OC(=O)c1ccc(Cl)cc1,1359.0,1.0,1869.0,1.0,1348.3333333333333,1.0,1857.0,1.0,C_O,C_O
CCC1(c2ccccc2)CCC(=O)N(C)C1=O,1897.0,1.0,,0.0,,0.0,,0.0,C_O,C_O
CCCCCCCCCCCCCCCCOP(=O)(OCC)c1ccccc1,,0.0,,0.0,2928.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCOC(=O)c1ccccc1C(=O)OC(CC)C(C)C,,0.0,,0.0,2054.0,1.0,,0.0,C_O,C_O
CCCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCC(CC)CC,,0.0,,0.0,2904.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)C1OCCO1,831.1666666666667,1.0,,0.0,798.0,1.0,,0.0,ether,ether
CCCCCCCCCCCCC(C)CCCCCCCCCCCC(C)CCCC,,0.0,,0.0,2976.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCOC(=O)CCCCl,1210.25,1.0,,0.0,,0.0,,0.0,C_O,C_O
FC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,263.0,1.0,,0.0,,0.0,,0.0,alkyl_halide,alkyl_halide
Oc1ccc2cc3ccccc3cc2c1,2100.0,1.0,,0.0,,0.0,,0.0,benzene,benzene
CC(C)CCCOC(=O)C(C)(C)C(=O)OC(CBr)C(F)(F)F,,0.0,,0.0,1591.0,1.0,,0.0,alkyl_halide,alkyl_halide
CCCCCCCCCN=C(O)c1cccc(C(F)(F)F)c1F,,0.0,,0.0,2028.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C=CCOC(=O)Oc1cccc(F)c1,,0.0,,0.0,1277.0,1.0,,0.0,ether,ether
SC1CCCCCC1,1126.0,1.0,,0.0,,0.0,,0.0,SH,SH
CCCCCCCCCCCCCOC(=O)CCC(=O)OCCc1ccccc1Br,,0.0,,0.0,3235.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCC(C)C(=O)OC(C)C,,0.0,1052.0,1.0,,0.0,,0.0,C_O,C_O
CCCCCCCc1ccc(OC)c(C)c1OC,1812.0,1.0,,0.0,,0.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCC(=O)O[C@H]1CCC2C3CC[C@@H]4CC(=O)CC[C@@]4(C)C3CC[C@]21C,3088.48,1.0,,0.0,,0.0,,0.0,bicyclic,bicyclic
Clc1ccc(O[Si](Oc2ccc(Cl)cc2Cl)(c2ccccc2)c2ccccc2)c(Cl)c1,,0.0,,0.0,3303.0,1.0,,0.0,benzene,benzene
CCCC(C)OC(=O)CCC(=O)Oc1ccccc1Cl,,0.0,,0.0,1994.0,1.0,,0.0,C_O,C_O
CCCCCCCCCCCCOC(=O)CCCC(=O)OCCCC(C)C,,0.0,,0.0,2656.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCOC(=O)COCC(=O)OCC(CC)CC,,0.0,,0.0,2510.0,1.0,,0.0,ether,ether
CCCCCCCC(Br)C(=O)OCC,1582.0,1.0,,0.0,,0.0,,0.0,unbrch_alkane,unbrch_alkane
COc1cc(Cl)ccc1OC(=O)CCC(=O)OCC(Cl)Cl,,0.0,,0.0,2424.0,1.0,,0.0,ether,ether
CC(OC(=O)CCCC(=O)OCc1ccc2ccccc2c1)C1CCCC1,,0.0,,0.0,3029.0,1.0,,0.0,C_O,C_O
C=C(C)C#CC(CC(C)C)OC(=O)CCCc1ccccc1,,0.0,,0.0,2075.0,1.0,,0.0,C_O,C_O
C=C/C=C\CCC=C,790.0,1.0,,0.0,,0.0,,0.0,allylic_oxid,allylic_oxid
Cc1cnco1,683.0,1.0,1102.0,1.0,,0.0,,0.0,Ar_N,Ar_N
CC(=O)Oc1cccc2cc3cccc(OC(C)=O)c3c(O)c12,,0.0,,0.0,2642.0,1.0,,0.0,benzene,benzene
CCCCCCCCCCCCCOC(=O)c1ccc(C(=O)OCC(CC)CC)cc1,,0.0,,0.0,3163.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCCCCCOC(=O)C(C)(C)C(=O)Oc1c(Cl)cc(Cl)cc1Cl,,0.0,,0.0,3280.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C=CCCO[Si](OCCCC(C)C)(c1ccccc1)c1ccccc1,,0.0,,0.0,2180.0,1.0,,0.0,benzene,benzene
CCCCCOC(=O)CCCCCCCCC(=O)OC(C)C(C)=O,,0.0,,0.0,2363.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC/C=C(\C)CC,696.5714285714286,1.0,733.0,1.0,698.1,1.0,,0.0,allylic_oxid,allylic_oxid
CCCN=C(O)C(Cl)CCl,,0.0,,0.0,1445.0,1.0,,0.0,alkyl_halide,alkyl_halide
CCCCCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCC(C)C,,0.0,,0.0,3022.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)CC(N=C(O)C(F)(F)F)C(=O)OC(C)C,,0.0,,0.0,1148.0,1.0,,0.0,alkyl_halide,alkyl_halide
CCCCCCCCCCCCOC(=O)c1cccc(C(=O)OCC(CC)CCCC)n1,,0.0,,0.0,3091.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCO[Si](C)(OCC)OCC,939.0,1.0,,0.0,,0.0,,0.0,unknown,unknown
CC(=O)O[C@@H]1CC2CC1[C@H]1C=CC[C@@H]21,1403.0,1.0,1878.0,1.0,,0.0,,0.0,bicyclic,bicyclic
CCCc1oc(C)nc1CC,,0.0,,0.0,1067.0,1.0,,0.0,aryl_methyl,aryl_methyl
O=C(N(C(=O)C(F)(F)C(F)(F)F)c1ccccc1N=C(O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,,0.0,,0.0,1190.0,1.0,,0.0,alkyl_halide,alkyl_halide
CCc1cc(C)nc(C)c1,1083.5,1.0,,0.0,,0.0,,0.0,aryl_methyl,aryl_methyl
CCCCCCCCCCCCCCC(=O)O[Si](C)(C)C,,0.0,,0.0,1943.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C[Si](C)(C)OP(C)(=O)O[Si](C)(C)C,,0.0,,0.0,1154.0,1.0,,0.0,unknown,unknown
C=CCCC/C=C/CCC,962.3,1.0,,0.0,,0.0,,0.0,allylic_oxid,allylic_oxid
O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,2645.0,1.0,,0.0,,0.0,,0.0,halogen,halogen
CCCC/C=C/C=C/CCCCOC(C)=O,1598.0,1.0,,0.0,,0.0,2108.0,1.0,allylic_oxid,allylic_oxid
CC(C)OC(=O)c1ccc(C(F)(F)F)c(F)c1,,0.0,,0.0,1195.0,1.0,,0.0,halogen,halogen
O=C(Oc1cc(Cl)c(Cl)cc1Cl)c1ccccc1Br,,0.0,,0.0,2523.0,1.0,,0.0,halogen,halogen
CC(C)c1cccc2ccccc12,1431.0,1.0,,0.0,1459.3,1.0,,0.0,benzene,benzene
CCCc1sc(CC)nc1C,1224.0,1.0,,0.0,,0.0,,0.0,aryl_methyl,aryl_methyl
C=CCCCOC(=O)CCC(=O)Oc1ccccc1F,,0.0,,0.0,1945.0,1.0,,0.0,C_O,C_O
CC1C/C=C\CCC/C=C\C1,1176.0,1.0,,0.0,,0.0,,0.0,allylic_oxid,allylic_oxid
CCC1CCCCC1,841.4354166666667,1.0,917.58,1.0,829.0330735930736,1.0,885.0,1.0,unknown,unknown
CCCCCCCCCCCOC(=O)COCC(=O)OCCC(C)C,,0.0,,0.0,2964.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC1=CC2C(CC1O)C2(C)C,,0.0,,0.0,1153.61,1.0,,0.0,Al_OH,Al_OH
CCCCCCCCCCCCCCOC(=O)C(CC)(CC)C(=O)OCc1cccc(Br)c1,,0.0,,0.0,3159.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)C(C)OC(=O)CCc1ccccc1,,0.0,,0.0,1585.0,1.0,,0.0,C_O,C_O
CCSCCCS,1117.0,1.0,,0.0,,0.0,,0.0,SH,SH
CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCOCCC,,0.0,,0.0,3572.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)CCCO[Si](OC1CC(C)CC(C)C1)(c1ccccc1)c1ccccc1,,0.0,,0.0,2468.0,1.0,,0.0,benzene,benzene
CC(C)(S)C(N)C(=O)O[Si](C)(C)C,,0.0,,0.0,1350.0,1.0,,0.0,C_O,C_O
CCC(OC(=O)CCC(=O)OC(CC)C(C)(C)C)C(C)(C)C,,0.0,,0.0,1817.0,1.0,,0.0,C_O,C_O
CC(C)[C@H]1CC[C@](C)(O)CC1,1167.0,1.0,,0.0,,0.0,,0.0,Al_OH,Al_OH
CCCCCCCCC/C=C/COC(=O)CCC(=O)OCCc1ccccc1,,0.0,,0.0,2912.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
Cc1ccc(C)c(CCC(C)O)c1C,,0.0,,0.0,1500.0,1.0,,0.0,aryl_methyl,aryl_methyl
O=C(Oc1ccc([N+](=O)[O-])cc1)c1cc(F)ccc1F,,0.0,,0.0,2118.0,1.0,,0.0,benzene,benzene
F[C@]12C[C@H]3C[C@H](C[C@](F)(C3)C1)C2,1135.0,1.0,,0.0,,0.0,,0.0,alkyl_halide,alkyl_halide
CCCCCCCCCCCCOC(=O)C1CCN(C(=O)c2cc(F)cc(C(F)(F)F)c2)CC1,,0.0,,0.0,3043.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C=CCC(C=C)OC(=O)CCCC(=O)OCC=C(C)C,,0.0,,0.0,1821.0,1.0,,0.0,C_O,C_O
CCCCCCCCCOC(=O)CCCCCCCCC(=O)OCc1c(F)c(F)c(F)c(F)c1F,,0.0,,0.0,2971.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCOC(=O)CCCC(=O)OCc1ccccc1Br,,0.0,,0.0,3080.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)CCOCCc1ccccc1,1382.8,1.0,,0.0,,0.0,,0.0,benzene,benzene
CCN1C(=O)C(c2ccccc2)N=C1O,,0.0,,0.0,1790.0,1.0,,0.0,NH0,NH0
CCCCCCCCN=C(O)c1cccc(Cl)c1F,,0.0,,0.0,2180.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
O=C(CCC(=O)Oc1ccccc1F)OCC(F)(F)C(F)F,,0.0,,0.0,1632.0,1.0,,0.0,halogen,halogen
CCCCCCCCOC(=O)c1nc(Cl)c(Cl)c(N)c1Cl,,0.0,,0.0,3220.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCOC(=O)CCCC(=O)OCCc1ccccc1F,,0.0,,0.0,2283.0,1.0,,0.0,C_O,C_O
CCCCCCCCCCN=Cc1ccc(OC)cc1,2227.0,1.0,,0.0,,0.0,,0.0,unbrch_alkane,unbrch_alkane
C=CCCCOC(=O)c1cccc(C(=O)OCCCCCCCC)c1,,0.0,,0.0,2549.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCOC(=O)C(C#N)C1(C)CCCCC1,1498.3333333333333,1.0,2050.0,1.0,,0.0,,0.0,C_O,C_O
CCCc1ccccc1OC(=O)c1cccc(C(=O)OCC)c1,,0.0,,0.0,2362.0,1.0,,0.0,C_O,C_O
CC1=C2CCC(CO)=CC2C(C(C)C)CC1,,0.0,,0.0,1804.0,1.0,,0.0,allylic_oxid,allylic_oxid
O=C(CCC(=O)Oc1cccc(Cl)c1Cl)Oc1ccc(F)c(F)c1F,,0.0,,0.0,2504.0,1.0,,0.0,halogen,halogen
CC(=O)OCCCCCCCCCCCCCCCCCCCl,2468.0,1.0,3034.0,1.0,,0.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)C(OC(=O)c1ccccc1C(=O)OC(C(C)C)C(C)C)C(C)C,,0.0,,0.0,2236.0,1.0,,0.0,C_O,C_O
C=CCCCOC(=O)CCCCCCCCC(=O)OCCCC,,0.0,,0.0,2287.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCOC(=O)CCCCCCCCC(=O)Oc1cccc(Cl)c1,,0.0,,0.0,2746.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCC(CC)(C(=O)OCc1ccc(F)c(F)c1)C(=O)OCC(C)C,,0.0,,0.0,1922.0,1.0,,0.0,C_O,C_O
CCCOC(=O)CCCCCC(=O)Oc1ccc2ccccc2c1,,0.0,,0.0,2679.0,1.0,,0.0,C_O,C_O
CCCCCCCCCCCCCCCCCCCCC(C)CCCC(C)CCCC(C)CCCC(C)CC,,0.0,,0.0,3644.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCOC(=O)CCCC(=O)OC(C)COC(C)(C)C,,0.0,,0.0,1961.0,1.0,,0.0,ether,ether
CCCCCCC(C)NCCC,1170.0,1.0,,0.0,,0.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCOC(=O)CCCCCC(=O)Oc1ccc(Cl)cc1,,0.0,,0.0,3097.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(=O)CCc1c(C)ccc(C)c1C,,0.0,,0.0,1445.0,1.0,2193.0,1.0,aryl_methyl,aryl_methyl
CC(C)CC1(O)C2CC3CC(C2)CC1C3,1594.5,1.0,2051.5,1.0,,0.0,,0.0,Al_OH,Al_OH
CCC(OC(=O)CCC(=O)OCC1CCCCC1)C(C)C,,0.0,,0.0,2055.0,1.0,,0.0,C_O,C_O
CCCCCCCCOC(=O)C(CC)(CC)C(=O)Oc1cccc(C(F)(F)F)c1F,,0.0,,0.0,2202.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C[Si](C)(C)OC(=O)C(O[Si](C)(C)C)C(=O)O[Si](C)(C)C,1386.0,1.0,,0.0,1407.0,1.0,,0.0,C_O,C_O
CC(C)(C)[Si](C)(C)Nc1ccc(N)cc1,,0.0,,0.0,1725.0,1.0,,0.0,aniline,aniline
C[C@@]12CCC3C(CC[C@@H]4[C@@H](O[Si](C)(C)C)[C@H]5C[C@H]5C[C@@]34C)C1CCC2=O,2630.0,1.0,,0.0,,0.0,,0.0,bicyclic,bicyclic
CCCCCCCCCOC(=O)CCCCCCCCC(=O)OCc1ccc(C)cc1,,0.0,,0.0,3155.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCOC(=O)CCC(=O)OCc1cccc(Cl)c1Cl,,0.0,,0.0,2324.0,1.0,,0.0,C_O,C_O
C[Si](C)(C)OC(=O)CCc1ccc(O[Si](C)(C)C)cc1,,0.0,,0.0,1757.75,1.0,,0.0,C_O,C_O
CN=C(O)OC,798.0,1.0,1400.0,1.0,,0.0,,0.0,Al_OH,Al_OH
CCCCCCCCOC(=O)c1ccc(C(=O)OCc2cc(F)c(F)c(F)c2)cc1,,0.0,,0.0,3276.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCOC(=O)c1ccccc1C(=O)OCC1(CC)COCOC1,,0.0,,0.0,2886.0,1.0,,0.0,ether,ether
C=C1CCC[C@@]2(C)CCC(=C(C)C)CC12,,0.0,,0.0,1489.8333333333333,1.0,1673.3333333333333,1.0,allylic_oxid,allylic_oxid
C1CCCC(C2CCCCC2)CC1,1459.0,1.0,,0.0,,0.0,,0.0,unknown,unknown
CCCCCCCCCOC(=O)CCCC(=O)OC(CC)CCCCC,,0.0,,0.0,2525.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C(O[Si](C)(C)C)c1ccccc1)N(C)C(=O)C(F)(F)F,1548.0,1.0,,0.0,,0.0,,0.0,alkyl_halide,alkyl_halide
CCCCOCCOC(=O)c1ccccc1C(=O)O[Si](C)(C)C(C)(C)C,,0.0,,0.0,2318.0,1.0,,0.0,C_O,C_O
CCCCC/C=C\CCOC(=O)CCCCCCCCC(=O)OCCCCC,,0.0,,0.0,2761.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCCCCCCCCCCCCCCI,,0.0,,0.0,2942.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCOC(=O)c1cccc(C(=O)Oc2ccccc2OC)n1,,0.0,,0.0,2874.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)CCN=C(O)C(C)C,,0.0,,0.0,1253.0,1.0,,0.0,Al_OH,Al_OH
CCCCCCCCCCOC(=O)c1ccccc1C(=O)OC(CC)C(C)C,,0.0,,0.0,2644.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC[C@@H]1C[C@@H]1C,603.0,1.0,,0.0,,0.0,,0.0,unknown,unknown
CCCCCCO[Si](CC)(CC)OCC(CC)CC,,0.0,,0.0,1585.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC/C(C)=C/CCC(C)C,922.0,1.0,1238.0,1.0,,0.0,,0.0,allylic_oxid,allylic_oxid
CCOc1ccc(N=C(N(C)C)C(C)(C)C)cc1,1810.0,1.0,,0.0,,0.0,,0.0,NH0,NH0
CCCCCCCCCCCCCCCCC(C)CCCCCC,,0.0,,0.0,2341.5,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCC(C)OC(=O)CCCC(=O)Oc1cccc(F)c1,,0.0,,0.0,2430.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCc1cccc(OC(=O)CCCBr)c1,,0.0,,0.0,1846.0,1.0,,0.0,C_O,C_O
CCCCCCOC(=O)c1cccc(C(=O)OC(C)C(C)(C)C)c1,,0.0,,0.0,2289.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)C(=O)Oc1cc(Cl)c(Cl)cc1Cl,,0.0,,0.0,1695.0,1.0,,0.0,halogen,halogen
COC1C(C)OCC(OC(C)=O)C1OC(C)=O,,0.0,,0.0,1515.8,1.0,,0.0,ether,ether
Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1,2235.5,1.0,,0.0,2202.3333333333335,1.0,,0.0,halogen,halogen
CCCCCCCN(CCCC)C(=O)c1ccc(C(F)(F)F)cc1,,0.0,,0.0,2636.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
C=C[Si](C)(OCCCCCCC)O[Si](C)(C=C)OC(C)CC(C)C,,0.0,,0.0,1753.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
Clc1ccccc1I,1257.0,1.0,,0.0,1205.9,1.0,,0.0,halogen,halogen
CSCCC(SC)SC,1413.0,1.0,,0.0,,0.0,,0.0,sulfide,sulfide
C[SiH](Cl)Cl,507.3,1.0,,0.0,,0.0,,0.0,halogen,halogen
ON=Cc1ccccc1O,,0.0,,0.0,1560.0,1.0,,0.0,Ar_OH,Ar_OH
CCOC(=O)CCCC(O)=NCC(C)c1ccccc1,,0.0,,0.0,2234.0,1.0,,0.0,Al_OH,Al_OH
CCCOC(=O)CCCC(=O)Oc1cccc(F)c1,,0.0,,0.0,1882.0,1.0,,0.0,C_O,C_O
CCOC(=O)COCC(=O)Oc1c(Cl)cc(Cl)c2ccccc12,,0.0,,0.0,3178.0,1.0,,0.0,ether,ether
C=CCCOC(O)=N[C@H](CCC)C(=O)OCCCCCC,,0.0,,0.0,1986.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)CCNCC(C)C,957.0,1.0,,0.0,,0.0,,0.0,NH1,NH1
CCCCCCCCCCOC(=O)C(N=C(O)OCCCCCCCCCC)C1CCCCC1,,0.0,,0.0,3290.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCC#CCCCCCCCCO[Si](C)(C)O[Si](C)(C)O[Si](C)(C)OCc1cccnc1,,0.0,,0.0,2548.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)CCCOC(=O)CCCCCCCCC(=O)OCc1c(F)c(F)c(F)c(F)c1F,,0.0,,0.0,2632.0,1.0,,0.0,halogen,halogen
CCCCOC(=O)C(C)(C)C(=O)Oc1ccc(Cl)cc1,,0.0,,0.0,1900.0,1.0,,0.0,C_O,C_O
CCCCCCCCCCCCCCOC(=O)c1ccccc1C(=O)O[Si](C)(C)C(C)(C)C,,0.0,,0.0,3162.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC1CCC2C(C)CCC(C(C)C)C2C1,1469.9666666666667,1.0,,0.0,,0.0,,0.0,bicyclic,bicyclic
CC(C)[C@H]1CC[C@@]2(C)O[C@H]2C1=O,,0.0,,0.0,1256.0,1.0,,0.0,C_O,C_O
CC(=O)C1CCC2C3CC=C4CC(OC=O)CCC4(C)C3CCC12C,,0.0,,0.0,2412.0,1.0,,0.0,bicyclic,bicyclic
C[C@@H]1CC(O)C[C@@H](C)C1,1025.0,1.0,,0.0,,0.0,,0.0,Al_OH,Al_OH
CCC(C)CCOC(=O)CCC(=O)OC(C)C(C)C,,0.0,,0.0,1718.0,1.0,,0.0,C_O,C_O
CCCCCCCCCCCCCCCCCCCCCCC(C)CCCCCCCCCCCCCC,,0.0,,0.0,3727.5,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCCCCCCCCC(C)CCCC,2349.075,1.0,2348.7,1.0,2350.5,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCCOC(=O)C(CC)(CC)C(=O)Oc1c(Cl)cc(Cl)cc1Cl,,0.0,,0.0,3159.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
O=C(CCC(=O)OCC1CCCCC1)OCCCCCCCCCl,,0.0,,0.0,2694.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
Cc1c(OC(=O)C(F)(F)C(F)(F)F)cc2c(c1C)OC(C)(CCCC(C)CCCC(C)CCCC(C)C)CC2,,0.0,,0.0,2827.0,1.0,,0.0,alkyl_halide,alkyl_halide
O=Cc1cc(Cl)c(O)cc1Cl,1455.25,1.0,,0.0,1443.0,1.0,,0.0,halogen,halogen
CCCCCCCCO[Si](OC(CC)CCC)(c1ccccc1)c1ccccc1,,0.0,,0.0,2482.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCC(CC)(C(=O)OCC(C)C)C(=O)OCC(F)(F)C(F)(F)F,,0.0,,0.0,1237.0,1.0,,0.0,alkyl_halide,alkyl_halide
CCCCCOC(=O)C1CCN(C(=O)c2ccc(C(F)(F)F)c(F)c2)CC1,,0.0,,0.0,2434.0,1.0,,0.0,halogen,halogen
CCCCCCOC(=O)CCCC(=O)Oc1c(Cl)cc(Cl)cc1Cl,,0.0,,0.0,2643.0,1.0,,0.0,halogen,halogen
CCCCCC(=O)OCC(Cl)(Cl)Cl,1365.1,1.0,1755.0,1.0,1384.0,1.0,1750.0,1.0,alkyl_halide,alkyl_halide
C=C[Si](C)(OCCCCC)OC(C)CCC,,0.0,,0.0,1390.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
O=C(CCC(=O)Oc1ccc(F)cc1Br)OCc1c(F)c(F)c(F)c(F)c1F,,0.0,,0.0,2370.0,1.0,,0.0,halogen,halogen
SCc1ccccc1,1104.0,1.0,,0.0,,0.0,,0.0,SH,SH
CC/C=C/C=C\CCCC,1022.8,1.0,,0.0,,0.0,,0.0,allylic_oxid,allylic_oxid
CC/C=C/CCOC(=O)c1cccc(C(=O)OCCCCCCC)c1,,0.0,,0.0,2548.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCC(C)CCCCCCCC(C)CCCCCCCCCC,,0.0,,0.0,3062.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCC(CC)COC(=O)c1ccc(F)cc1C(F)(F)F,,0.0,,0.0,1635.0,1.0,,0.0,halogen,halogen
CCCCC(CC)CN(CC)S(C)(=O)=O,,0.0,,0.0,1840.0,1.0,,0.0,NH0,NH0
CCCOC(=O)CCCCCCCCC(=O)Oc1cccc2ccccc12,,0.0,,0.0,3054.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(=O)OCCOCCOCCOCCOCCOCCOCC(C)C,,0.0,,0.0,2494.3,1.0,,0.0,ether,ether
CCCCCOC(=O)C(CC)(CC)C(=O)OC(C)C(F)(F)F,,0.0,,0.0,1425.0,1.0,,0.0,alkyl_halide,alkyl_halide
CCCCCCCCCCCCCOC(=O)CCCCCC(=O)Oc1ccccc1OC,,0.0,,0.0,2899.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCOC(=O)C1CCN(C(=O)c2cccc(C)c2)CC1,,0.0,,0.0,2756.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)COC(=O)CCCCCCCCC(=O)OCC1CCCO1,,0.0,,0.0,2467.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCCCCCCCCCCCCCN(CCCC)C(=O)c1cccc(C(F)(F)F)c1,,0.0,,0.0,1624.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)[Si]1(O[C@H]2[C@H]3C[C@H]3C[C@@]3(C)C4CC[C@]5(C)C(CC[C@@H]5O[Si]5(C(C)C)CCCC5)C4CC[C@H]23)CCCC1,3735.0,1.0,,0.0,,0.0,,0.0,bicyclic,bicyclic
CCCCCCCCCCCCCCCOC(=O)C(CC)(CC)C(=O)OCCOCC,,0.0,,0.0,2738.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CCCCOC(=O)c1ccc(C(=O)OCC(CC)CC)cc1,,0.0,,0.0,2229.0,1.0,,0.0,C_O,C_O
COc1c(Cl)cccc1Cl,1201.0,1.0,1728.3333333333333,1.0,1178.8833333333332,1.0,1690.6666666666667,1.0,halogen,halogen
C=CC(C)(CC/C=C\CCC=C(C)C)OC(C)=O,,0.0,,0.0,1675.0,1.0,,0.0,allylic_oxid,allylic_oxid
CCCCCC(C)OC(=O)/C=C/C(=O)Oc1c(Cl)cc(Cl)cc1Cl,,0.0,,0.0,2475.0,1.0,,0.0,halogen,halogen
C=C[Si](C)(OC(C)C)OC(C)CCC,,0.0,,0.0,1116.0,1.0,,0.0,unknown,unknown
CCCCCC(CC)OC(=O)CCCCCCCCC(=O)OCCCC,,0.0,,0.0,2371.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC12CC=C(O[Si](C)(C)C)C=C1[C@H](O[Si](C)(C)C)CC1C2CCC2(C)C1CC[C@H]2O[Si](C)(C)C,,0.0,,0.0,2763.0,1.0,,0.0,bicyclic,bicyclic
CCCCOC(=O)c1ccc(C(=O)OC(C)CCC(C)C)cc1,,0.0,,0.0,2562.0,1.0,,0.0,C_O,C_O
CCCCCCCCCCCO[Si](OC(C)C(C)(C)C)(c1ccccc1)c1ccccc1,,0.0,,0.0,2746.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC/C=C/CCOC(=O)CCC(=O)OCCCCCCCC,,0.0,,0.0,2136.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC(C)CCCC(C)C1CCC2C3CC=C4[C@H](C)[C@H](O)CCC4(C)C3CCC12C,3150.0,1.0,,0.0,,0.0,,0.0,bicyclic,bicyclic
CCCCCCCCOC(=O)CCCCCCCCC(=O)Oc1ccccc1F,,0.0,,0.0,2903.0,1.0,,0.0,unbrch_alkane,unbrch_alkane
CC/C=C/CCOC(=O)c1ccccc1C(=O)OCC/C=C/CC,,0.0,,0.0,2342.0,1.0,,0.0,C_O,C_O
